timestamp,open,high,low,close,volumefrom
2012/12/16 9:00,1125.75,1155,1126.92,1150.27,23.61
2012/12/17 9:00,1150.27,1154.19,1095,1146.67,287.15
2012/12/18 9:00,1146.67,1147.71,1133.22,1135.09,148.96
2012/12/19 9:00,1135.09,1151.16,1107.47,1146.86,315.86
2012/12/20 9:00,1146.86,1180.08,1130.45,1178,274.07
2012/12/21 9:00,1178,1173.63,1132,1165,883.16
2012/12/22 9:00,1165,1159.64,1122,1159.64,17.51
2012/12/23 9:00,1159.64,1144.54,1097.54,1144.54,53.42
2012/12/24 9:00,1144.54,1158.27,1155,1158.27,68.73
2012/12/25 9:00,1158.27,1158.27,1158.27,1158.27,0
2012/12/26 9:00,1158.27,1158.34,1150,1150,31.24
2012/12/27 9:00,1150,1165.26,1115.3,1115.3,428.88
2012/12/28 9:00,1115.3,1181.7,1131.39,1178,264.68
2012/12/29 9:00,1178,1197.04,1178,1197.04,35.45
2012/12/30 9:00,1197.04,1168.82,1168.82,1168.82,17.28
2012/12/31 9:00,1168.82,1181.22,1171.15,1171.15,6
2013/1/1 9:00,1171.15,1174.27,1142,1171.89,16.28
2013/1/2 9:00,1171.89,1173.86,1173.86,1173.86,0.04553
2013/1/3 9:00,1173.86,1190.4,1177.65,1189.2,13.72
2013/1/4 9:00,1189.2,1197.91,1173.95,1191.14,692.59
2013/1/5 9:00,1191.14,1201.9,1179.14,1201.9,143.99
2013/1/6 9:00,1201.9,1210.16,1210.14,1210.14,43.5
2013/1/7 9:00,1210.14,1219.37,1171.17,1171.17,5.12
2013/1/8 9:00,1171.17,1241.91,1184.03,1241.91,333.98
2013/1/9 9:00,1241.91,1241.18,1198,1241.18,578.25
2013/1/10 9:00,1241.18,1258,1245.05,1258,58.99
2013/1/11 9:00,1258,1280.27,1266.8,1275,128.97
2013/1/12 9:00,1275,1302.78,1245.5,1299,99.14
2013/1/13 9:00,1299,1300.28,1291.28,1295.76,54.77
2013/1/14 9:00,1295.76,1299.98,1293.93,1299.98,0.3889
2013/1/15 9:00,1299.98,1305.06,1282,1295.24,102.55
2013/1/16 9:00,1295.24,1321.5,1280.74,1321.5,1064.79
2013/1/17 9:00,1321.5,1388.3,1323.65,1333.38,884.42
2013/1/18 9:00,1333.38,1454.47,1373.02,1434.64,350.17
2013/1/19 9:00,1434.64,1433.92,1392,1433.92,205.23
2013/1/20 9:00,1433.92,1437.47,1429.66,1437.47,34.81
2013/1/21 9:00,1437.47,1554.25,1438,1535.37,288.64
2013/1/22 9:00,1535.37,1601.64,1526.88,1601.64,600.72
2013/1/23 9:00,1601.64,1590.93,1537.26,1582.65,762.83
2013/1/24 9:00,1582.65,1699.02,1425,1459.99,532.15
2013/1/25 9:00,1459.99,1629.77,1413.52,1599.66,1161.6
2013/1/26 9:00,1599.66,1608.99,1515.97,1586.62,58.8
2013/1/27 9:00,1586.62,1630,1582.31,1582.31,121.2
2013/1/28 9:00,1582.31,1740.51,1658.23,1740.51,45.49
2013/1/29 9:00,1740.51,1826.2,1713.67,1733.5,4469.47
2013/1/30 9:00,1733.5,1815.56,1775.6,1815.56,509.03
2013/1/31 9:00,1815.56,1939.66,1830.91,1939.66,575.94
2013/2/1 9:00,1939.66,1938.86,1880.75,1908.57,31.56
2013/2/2 9:00,1908.57,1906.89,1716.26,1716.26,33.01
2013/2/3 9:00,1716.26,1882.41,1837.17,1850.39,3.75
2013/2/4 9:00,1850.39,1974.34,1850,1850,1771.8
2013/2/5 9:00,1850,1962.15,1917.9,1961.21,734.57
2013/2/6 9:00,1961.21,2033.65,1946.84,2032.67,592.54
2013/2/7 9:00,2032.67,2080.15,2013.16,2080.15,1000.71
2013/2/8 9:00,2080.15,2183.7,2056.22,2147.34,416.71
2013/2/9 9:00,2147.34,2212.37,2093.06,2212.37,128.48
2013/2/10 9:00,2212.37,2226.66,2101.15,2209.31,96.69
2013/2/11 9:00,2209.31,2278.94,2196.19,2278.94,98.73
2013/2/12 9:00,2278.94,2442.18,2223,2418.12,2561.96
2013/2/13 9:00,2418.12,2509.02,2400,2400,2891.55
2013/2/14 9:00,2400,2504,1980,2504,579.09
2013/2/15 9:00,2504,2587.99,2460,2579.7,318.38
2013/2/16 9:00,2579.7,2597.85,2563.61,2568.64,77.76
2013/2/17 9:00,2568.64,2601.04,2400,2400,206.52
2013/2/18 9:00,2400,2569.26,2433.04,2552.66,992.83
2013/2/19 9:00,2552.66,2800,2482.22,2800,2324.51
2013/2/20 9:00,2800,2855.79,2663.63,2821.34,1973.53
2013/2/21 9:00,2821.34,2857.61,2750,2853,530.88
2013/2/22 9:00,2853,2989.03,2790.77,2890.38,841.4
2013/2/23 9:00,2890.38,2854.53,2650,2713.05,384.55
2013/2/24 9:00,2713.05,2858.34,2800,2858.34,5.49
2013/2/25 9:00,2858.34,2899.94,2780.79,2854,863.94
2013/2/26 9:00,2854,3038.44,2850,3029.62,468.69
2013/2/27 9:00,3029.62,2955.82,2875,2900,622.38
2013/2/28 9:00,2900,3157.11,2907.51,3080.08,2118.51
2013/3/1 9:00,3080.08,3260,3080.08,3235,3292.21
2013/3/2 9:00,3235,3221.63,3100,3127.76,452.41
2013/3/3 9:00,3127.76,3224,3107.36,3147.18,417.45
2013/3/4 9:00,3147.18,3441.44,3220,3430.71,853.68
2013/3/5 9:00,3430.71,3863.98,3494.75,3856.01,490.01
2013/3/6 9:00,3856.01,4560,3917.2,4000,7860.19
2013/3/7 9:00,4000,4274.07,3164.61,3885.08,3557.12
2013/3/8 9:00,3885.08,4220,3902.69,4106.01,331.6
2013/3/9 9:00,4106.01,4569.63,4213.88,4507.6,279.06
2013/3/10 9:00,4507.6,4600.86,4374.94,4374.94,32.25
2013/3/11 9:00,4374.94,4736.04,4420.17,4736.04,2093.75
2013/3/12 9:00,4736.04,4736.43,3700,4290.83,2766.28
2013/3/13 9:00,4290.83,4631.29,4304.35,4631.29,674.47
2013/3/14 9:00,4631.29,4718.22,4457.16,4597.48,1674.77
2013/3/15 9:00,4597.48,4679.36,4557.72,4636.26,260.44
2013/3/16 9:00,4636.26,4597.16,4541,4597.16,10.68
2013/3/17 9:00,4597.16,4610,4600,4600,4.02
2013/3/18 9:00,4600,5083.61,4590,5083.61,582.12
2013/3/19 9:00,5083.61,5717.73,4795.69,5717.73,885.01
2013/3/20 9:00,5717.73,6397.41,5600,6140,275.7
2013/3/21 9:00,6140,7036.64,6140,6953.68,1403.07
2013/3/22 9:00,6953.68,7194.38,6421,6822.36,1776.77
2013/3/23 9:00,6822.36,6807.61,5500,5906.25,566.96
2013/3/24 9:00,5906.25,6950.85,6089.41,6950.85,10.67
2013/3/25 9:00,6950.85,7512.29,6535.12,7200,2030.13
2013/3/26 9:00,7200,7739.79,6987.87,7622.28,2421.9
2013/3/27 9:00,7622.28,8578.22,7420,8578.22,1774.07
2013/3/28 9:00,8578.22,9173.6,7388.02,8462.2,2547.17
2013/3/29 9:00,8462.2,8949.62,7769.62,8307.6,1273.07
2013/3/30 9:00,8307.6,8828.68,8234.25,8822.33,252.45
2013/3/31 9:00,8822.33,8952,8729,8811,121.31
2013/4/1 9:00,8811,9800,8900,9800,2377.36
2013/4/2 9:00,9800,11195.28,9437.21,11195.28,4066.43
2013/4/3 9:00,11195.28,14036.1,10500,12287.55,3771.94
2013/4/4 9:00,12287.55,13496.5,11200,12731.07,2743.44
2013/4/5 9:00,12731.07,13800.48,12140.28,13665.09,1958.11
2013/4/6 9:00,13665.09,14124.76,13300.41,14000,880.43
2013/4/7 9:00,14000,16049.81,14000,15355.57,450.13
2013/4/8 9:00,15355.57,18704,15857.28,17880,4625.56
2013/4/9 9:00,17880,23861.23,18351.46,23456.8,2917.37
2013/4/10 9:00,23456.8,26377.65,10605,16115,3224.26
2013/4/11 9:00,16115,19166.79,11285.04,11672.1,2977.02
2013/4/12 9:00,11672.1,13742.93,5405.08,11500,8440.91
2013/4/13 9:00,11500,13123.22,8714.56,9766.12,1259.5
2013/4/14 9:00,9766.12,10691.86,8451.39,8451.39,1078.68
2013/4/15 9:00,8451.39,10292.06,7104.12,8045.33,3026.61
2013/4/16 9:00,8045.33,8164.66,4767.88,6901.67,9107.88
2013/4/17 9:00,6901.67,9500,6414.1,9410.68,3630.56
2013/4/18 9:00,9410.68,10800,8620,10739.61,3127.71
2013/4/19 9:00,10739.61,13395.03,10371.97,12000,2508.06
2013/4/20 9:00,12000,13000,11434.02,12563.65,183.51
2013/4/21 9:00,12563.65,13127.73,11000,11865.56,844.24
2013/4/22 9:00,11865.56,12500,11836.5,12300,334.73
2013/4/23 9:00,12300,14400,12300,14000,1977.12
2013/4/24 9:00,14000,16200,14000,15490.82,2615.01
2013/4/25 9:00,15490.82,16343.85,12120,14361,2970.1
2013/4/26 9:00,14361,14418.94,12120,13950,2413.77
2013/4/27 9:00,13950,13937.65,12400,12897.58,160.48
2013/4/28 9:00,12897.58,13640,12818.79,13609.84,192.83
2013/4/29 9:00,13609.84,14500,12950.52,14304.87,303.19
2013/4/30 9:00,14304.87,14607.07,13358.19,13800,460.77
2013/5/1 9:00,13800,13920.14,10500,11348,1534.97
2013/5/2 9:00,11348,12400,9000,10000,1123.68
2013/5/3 9:00,10000,10526.33,7880.88,9500,1173.75
2013/5/4 9:00,9500,11413.23,9200,11202.35,547.73
2013/5/5 9:00,11202.35,11800,10600,11150.5,416.57
2013/5/6 9:00,11150.5,12000,10500,10798.89,406.04
2013/5/7 9:00,10798.89,11402.79,9900,11185.16,828.8
2013/5/8 9:00,11185.16,11619.03,10800,11311.19,181.08
2013/5/9 9:00,11311.19,11428.98,10644.77,11394.93,364.24
2013/5/10 9:00,11394.93,12107.1,11000,11817.82,739.81
2013/5/11 9:00,11817.82,12171.47,11559.61,12044.22,63.07
2013/5/12 9:00,12044.22,12076,11501,11860.31,39.45
2013/5/13 9:00,11860.31,12164.65,11438.23,12108.96,815.02
2013/5/14 9:00,12108.96,12320,11300,11300,857.28
2013/5/15 9:00,11300,12083.33,10432.21,11678.14,749.76
2013/5/16 9:00,11678.14,12000,11376,12000,686.11
2013/5/17 9:00,12000,12638.83,11800,12234.02,405.7
2013/5/18 9:00,12234.02,12784.39,12274.62,12346.52,107.84
2013/5/19 9:00,12346.52,12782.72,12246.54,12662.27,127.66
2013/5/20 9:00,12662.27,12829.94,12006.61,12640.63,1286.01
2013/5/21 9:00,12640.63,12772.15,12149.6,12599,525.52
2013/5/22 9:00,12599,12817.82,12241.95,12670,677.28
2013/5/23 9:00,12670,12900,12553,12900,370.94
2013/5/24 9:00,12900,13420,12501.57,13299.99,780.05
2013/5/25 9:00,13299.99,13498,12996.95,13498,126.78
2013/5/26 9:00,13498,13500,12945.41,13299.99,342.91
2013/5/27 9:00,13299.99,13900,12471.04,13412.58,1127.17
2013/5/28 9:00,13412.58,13427.83,12547.57,13291.78,783.84
2013/5/29 9:00,13291.78,13602.29,12796.31,13137,345.3
2013/5/30 9:00,13137,13550,13000,13343.34,203.49
2013/5/31 9:00,13343.34,13493.87,12784.54,13468.17,253.7
2013/6/1 9:00,13468.17,13272.88,12820,12820,129.26
2013/6/2 9:00,12820,13100,11503.84,12564.99,776.43
2013/6/3 9:00,12564.99,12591.41,11608.65,11926.87,800.11
2013/6/4 9:00,11926.87,12673.62,11831.2,12000,2348.01
2013/6/5 9:00,12000,12500,11810.08,12416.04,795.92
2013/6/6 9:00,12416.04,12586.02,12000,12000,1178.76
2013/6/7 9:00,12000,12084.06,10750,11098,1711.98
2013/6/8 9:00,11098,11098,10459,10682.68,328.94
2013/6/9 9:00,10682.68,10554.77,8570,9900,787.63
2013/6/10 9:00,9900,10760.13,9300,10459.2,1125.94
2013/6/11 9:00,10459.2,11000,10233.94,10500,239.39
2013/6/12 9:00,10500,10999,10371,10600,436.31
2013/6/13 9:00,10600,10895.4,9613.11,9613.11,517.31
2013/6/14 9:00,9613.11,10029.86,9200,9697.41,771.15
2013/6/15 9:00,9697.41,9961,9302.05,9747.08,74.48
2013/6/16 9:00,9747.08,9788.03,9230,9688.16,216.91
2013/6/17 9:00,9688.16,9919.88,9263.73,9680,278.05
2013/6/18 9:00,9680,10500,9502.12,10289.01,321.45
2013/6/19 9:00,10289.01,10500,10003.62,10300,45.84
2013/6/20 9:00,10300,10855.35,10275,10550,421.59
2013/6/21 9:00,10550,11089.54,10442.17,10900,226.67
2013/6/22 9:00,10900,10813.8,10242.99,10662.47,180.83
2013/6/23 9:00,10662.47,10700.3,10247.49,10608.42,55.39
2013/6/24 9:00,10608.42,10756.24,9677,9980,413.14
2013/6/25 9:00,9980,10701,9849.27,9903.17,341.8
2013/6/26 9:00,9903.17,10500,9865.7,9865.7,671.72
2013/6/27 9:00,9865.7,10359.69,9747.95,10045,315.19
2013/6/28 9:00,10045,9950,9000,9000,325.5
2013/6/29 9:00,9000,9799,9200,9352.73,133.63
2013/6/30 9:00,9352.73,9700,9222,9354.21,129.42
2013/7/1 9:00,9354.21,9710,8707.78,8840.33,321.88
2013/7/2 9:00,8840.33,9325.45,8614.82,9193.54,686.18
2013/7/3 9:00,9193.54,9199.91,7604.5,7800,1637.23
2013/7/4 9:00,7800,8453.52,7081.28,8176.98,611.29
2013/7/5 9:00,8176.98,8101.75,6700,7070.91,592.6
2013/7/6 9:00,7070.91,7480,6672.63,7164.93,322.53
2013/7/7 9:00,7164.93,7557.33,6794.52,7557.33,222.73
2013/7/8 9:00,7557.33,8141.65,7500,7549.46,356.37
2013/7/9 9:00,7549.46,8000,7500,8000,336.05
2013/7/10 9:00,8000,8813.15,7655.03,8813.15,358.97
2013/7/11 9:00,8813.15,9082.47,8517.63,9008.34,505.48
2013/7/12 9:00,9008.34,10414.25,8900,9493.33,2101.61
2013/7/13 9:00,9493.33,9629.29,8930,9377.44,199.58
2013/7/14 9:00,9377.44,9744.43,9300,9634.92,73.79
2013/7/15 9:00,9634.92,10101.46,9327,9553.93,308.79
2013/7/16 9:00,9553.93,10179.97,9406.16,9873.26,5333.91
2013/7/17 9:00,9873.26,10134.22,9480.9,9976.44,3409.34
2013/7/18 9:00,9976.44,9992.99,8708.25,9292.63,596.87
2013/7/19 9:00,9292.63,9323.84,8779.51,9216,147.9
2013/7/20 9:00,9216,9497.1,8992.1,9017.79,24.04
2013/7/21 9:00,9017.79,9199.99,8854.36,9199.99,188.87
2013/7/22 9:00,9199.99,9460.59,8863.64,8966.55,2099.64
2013/7/23 9:00,8966.55,9717.31,8981.57,9500,2897.16
2013/7/24 9:00,9500,9695,9129.56,9484,1764.27
2013/7/25 9:00,9484,9799.1,9238.72,9750,1577.65
2013/7/26 9:00,9750,9800,9350.96,9361.28,1936.44
2013/7/27 9:00,9361.28,9355,9100,9349,70.37
2013/7/28 9:00,9349,9650,9100.69,9626.61,552.16
2013/7/29 9:00,9626.61,9900,9497.62,9670.98,950.33
2013/7/30 9:00,9670.98,10331.52,9598.83,10300,2717.98
2013/7/31 9:00,10300,10949.34,10081.5,10277.35,2492.51
2013/8/1 9:00,10277.35,10587.86,10072.23,10098.65,743.24
2013/8/2 9:00,10098.65,10600,9945.54,10422.24,684.25
2013/8/3 9:00,10422.24,10433.34,10080.38,10349,121.61
2013/8/4 9:00,10349,10450,10117.75,10238,149.05
2013/8/5 9:00,10238,11025.51,10224.51,10559,4516.64
2013/8/6 9:00,10559,10600,10198.96,10507.69,1438.29
2013/8/7 9:00,10507.69,10668.79,10078.41,10371,622.57
2013/8/8 9:00,10371,10448.21,9990,10036.18,312.79
2013/8/9 9:00,10036.18,10091.09,9642.07,9900,2154.08
2013/8/10 9:00,9900,10010,9763.02,9763.02,151.95
2013/8/11 9:00,9763.02,10010,9681.65,10000,177.74
2013/8/12 9:00,10000,10250,9875.54,10250,264.24
2013/8/13 9:00,10250,10350,9878.34,10350,1587.94
2013/8/14 9:00,10350,11150,10332.78,10764.35,3294.28
2013/8/15 9:00,10764.35,11050,10550,10565.09,679.17
2013/8/16 9:00,10565.09,10690,10435.01,10650,706.28
2013/8/17 9:00,10650,10800,10365.5,10717.36,278.82
2013/8/18 9:00,10717.36,11195.58,10655.55,10745.98,530.11
2013/8/19 9:00,10745.98,11808.74,10634.15,11400,3111.98
2013/8/20 9:00,11400,11990,11297.37,11583.37,1997.74
2013/8/21 9:00,11583.37,11900,11393.49,11900,1726.44
2013/8/22 9:00,11900,11900,11588.49,11800,302.83
2013/8/23 9:00,11800,11900,11444,11472.93,411.4
2013/8/24 9:00,11472.93,11799,11428.09,11650.46,273.79
2013/8/25 9:00,11650.46,11900,11585.79,11806.13,462.36
2013/8/26 9:00,11806.13,11950,11602.12,11935,1642.62
2013/8/27 9:00,11935,12766.36,11543.46,12669.68,3814.3
2013/8/28 9:00,12669.68,12682,12179.81,12309.2,1483.16
2013/8/29 9:00,12309.2,12701,12224.8,12500,1670.26
2013/8/30 9:00,12500,13516.01,12323.67,13400,2301.5
2013/8/31 9:00,13400,14280,13195.19,13776,744.68
2013/9/1 9:00,13776,14330.47,13753.43,13945.08,379.92
2013/9/2 9:00,13945.08,14605.32,13619.26,13800.39,2723.05
2013/9/3 9:00,13800.39,14780.4,13892.35,14200,2081.27
2013/9/4 9:00,14200,14525.52,12999,12999,735.53
2013/9/5 9:00,12999,13505,12403.85,13039,1460.4
2013/9/6 9:00,13039,13200,12075.2,12075.2,1318.38
2013/9/7 9:00,12075.2,12701.54,12002.01,12540.74,676.24
2013/9/8 9:00,12540.74,12789.49,12354.5,12399.05,222.13
2013/9/9 9:00,12399.05,13300,12121.23,13197.8,1330.58
2013/9/10 9:00,13197.8,13680.14,12883.54,13000,974.34
2013/9/11 9:00,13000,14300,12742.71,13895.51,1264.54
2013/9/12 9:00,13895.51,14300,13500,13511.38,1852.42
2013/9/13 9:00,13511.38,14527.12,13459.48,13939.63,3625.88
2013/9/14 9:00,13939.63,13952.63,13285.4,13285.87,332.34
2013/9/15 9:00,13285.87,13731.63,13132.92,13712.56,394.9
2013/9/16 9:00,13712.56,13845,13410.76,13605.12,1623.14
2013/9/17 9:00,13605.12,13650,13310.2,13421.12,1810.25
2013/9/18 9:00,13421.12,13800,13448.23,13475.96,1410.87
2013/9/19 9:00,13475.96,13777,12960.41,13378,5853.09
2013/9/20 9:00,13378,13500,12845.33,13039,2414.15
2013/9/21 9:00,13039,13250,12963.82,12963.82,556.37
2013/9/22 9:00,12963.82,13300,12795.85,13270,2390.16
2013/9/23 9:00,13270,13442.39,12872.31,12959.74,375.33
2013/9/24 9:00,12959.74,13311,12814.16,13180,545.31
2013/9/25 9:00,13180,13400,12966,13223,2586.51
2013/9/26 9:00,13223,13400,12966.18,13364.65,582.19
2013/9/27 9:00,13364.65,13754.18,13000,13600,7016.7
2013/9/28 9:00,13600,13699,13336.29,13699,603.28
2013/9/29 9:00,13699,14090,13700,13833.74,984.25
2013/9/30 9:00,13833.74,14114,13267.08,13629.83,3944.32
2013/10/1 9:00,13629.83,13900,13282.6,13356.38,1767.94
2013/10/2 9:00,13356.38,13599,10498.93,12053.2,10307.74
2013/10/3 9:00,12053.2,12800,11765.6,12326.75,1005.7
2013/10/4 9:00,12326.75,13438.42,12245.34,13332.55,1692.03
2013/10/5 9:00,13332.55,13299,12897.09,13050,622.55
2013/10/6 9:00,13050,13250,12743.57,12982.87,1048.35
2013/10/7 9:00,12982.87,13250,12804.22,12870,2596.03
2013/10/8 9:00,12870,13248,12851.83,12851.83,1408.8
2013/10/9 9:00,12851.83,13588,12894.95,13133.89,4250.52
2013/10/10 9:00,13133.89,13588,13153.22,13333.65,1901.59
2013/10/11 9:00,13333.65,13580,13247.23,13370.32,1516.17
2013/10/12 9:00,13370.32,13750,13371.43,13700,2373.87
2013/10/13 9:00,13700,14139,13601.64,14139,2010.95
2013/10/14 9:00,14139,14955.2,14007.64,14448.53,1202.83
2013/10/15 9:00,14448.53,15400,14439.75,15043,1279.33
2013/10/16 9:00,15043,15700,14661.05,14826.63,1868.92
2013/10/17 9:00,14826.63,15460.03,14508.65,15122.85,1715.66
2013/10/18 9:00,15122.85,16043,14935.26,16043,2680.74
2013/10/19 9:00,16043,18940,15971.98,17357.41,2412.2
2013/10/20 9:00,17357.41,18000,17355.91,17576.04,162.92
2013/10/21 9:00,17576.04,19000,17466.96,18586.5,1254.12
2013/10/22 9:00,18586.5,19999,18586,19500,534
2013/10/23 9:00,19500,22222,19267.39,22222,2926.56
2013/10/24 9:00,22222,22785.74,17000,19800,4552.07
2013/10/25 9:00,19800,19782,17187.46,19447.45,1074.04
2013/10/26 9:00,19447.45,19447,17864.85,18499.39,270.35
2013/10/27 9:00,18499.39,19849.11,18259.08,19849.11,442.08
2013/10/28 9:00,19849.11,20499,19203.85,20058,712.33
2013/10/29 9:00,20058,20788,19722.68,20788,858.79
2013/10/30 9:00,20788,21000,20081.09,20323,2057.45
2013/10/31 9:00,20323,21000,19937.81,20253.74,651.55
2013/11/1 9:00,20253.74,20933.99,20172.25,20459.74,204.55
2013/11/2 9:00,20459.74,20839.66,20300,20444.86,66.86
2013/11/3 9:00,20444.86,21752,20363.74,21752,404.19
2013/11/4 9:00,21752,22945.87,21313.73,22945.87,639.31
2013/11/5 9:00,22945.87,25000,22502.43,24217.06,1896.46
2013/11/6 9:00,24217.06,26880.6,24320.65,26000,686.56
2013/11/7 9:00,26000,31450,25417.25,30024.58,2859.23
2013/11/8 9:00,30024.58,35000,29783.8,33994.58,2127.67
2013/11/9 9:00,33994.58,38717.1,32974.39,36684.5,1984.72
2013/11/10 9:00,36684.5,36000,28477.23,33780,620.92
2013/11/11 9:00,33780,35945,31078.55,34618.33,1088.53
2013/11/12 9:00,34618.33,38867.36,34956.29,37077.24,1194.54
2013/11/13 9:00,37077.24,44499.5,37077.24,43772.14,1343.35
2013/11/14 9:00,43772.14,44804.15,39022.33,43574.18,7473.43
2013/11/15 9:00,43574.18,45999,41247.33,43796.59,3079.95
2013/11/16 9:00,43796.59,47805.02,42366.3,46541.79,1801.74
2013/11/17 9:00,46541.79,54472.09,45700,53660.03,2072.17
2013/11/18 9:00,53660.03,79800,51493.75,79770.47,5239.14
2013/11/19 9:00,79770.47,89000,51000,65601.7,3176.08
2013/11/20 9:00,65601.7,65596.23,45533,60334.1,3303.15
2013/11/21 9:00,60334.1,77337.21,58626.43,74517.52,3340.05
2013/11/22 9:00,74517.52,80000,68908.88,79000,2465.07
2013/11/23 9:00,79000,90000,79738.97,82503,834.21
2013/11/24 9:00,82503,86794.68,74706.73,79499.97,916.16
2013/11/25 9:00,79499.97,85914.76,78000,82705,1641.01
2013/11/26 9:00,82705,99020.08,82046.62,98749.39,2649.46
2013/11/27 9:00,98749.39,109662.56,93011.74,106820.3,1172.99
2013/11/28 9:00,106820.3,124508.13,104796.71,115000,2270.88
2013/11/29 9:00,115000,127285.1,109657.97,121000,1775
2013/11/30 9:00,121000,125000,119100,121521,352.64
2013/12/1 9:00,121521,124500,86600,101304,1436.02
2013/12/2 9:00,101304,114996,100019,110000,545.26
2013/12/3 9:00,110000,119531.48,106919.62,115400,1024.47
2013/12/4 9:00,115400,124020,114000,123100,1233
2013/12/5 9:00,123100,127799.51,90331.12,110000,2130.24
2013/12/6 9:00,110000,116316.59,82561.27,86555,1043.33
2013/12/7 9:00,86555,91200,57998.94,70000,2128.06
2013/12/8 9:00,70000,84800,67975.97,84800,627.45
2013/12/9 9:00,84800,98000,80000,94000,1583.03
2013/12/10 9:00,94000,108646.44,92381.56,108646.44,1270.13
2013/12/11 9:00,108646.44,107800,90002,95600,685.13
2013/12/12 9:00,95600,96982.84,84094.46,89400,3061.71
2013/12/13 9:00,89400,101000,90229.82,95000,589.24
2013/12/14 9:00,95000,96500,91000,91089.78,214.36
2013/12/15 9:00,91089.78,94996.3,86137.85,91895.76,373.92
2013/12/16 9:00,91895.76,95139.87,72325.9,77000,1396.64
2013/12/17 9:00,77000,80000,69325.65,72001,1316.66
2013/12/18 9:00,72001,74782.74,46016,57535.94,3667.3
2013/12/19 9:00,57535.94,75316,54500,75316,2405.73
2013/12/20 9:00,75316,79036,65000,70126.88,1440.61
2013/12/21 9:00,70126.88,73836.08,63612.26,66150,827.91
2013/12/22 9:00,66150,71575.85,64000,65000,214.43
2013/12/23 9:00,65000,74000,65000,74000,555.74
2013/12/24 9:00,74000,75000,69453.66,70800,368.63
2013/12/25 9:00,70800,72800,68588.88,72800,601.05
2013/12/26 9:00,72800,84999,72800,84000,952.37
2013/12/27 9:00,84000,86016.21,78776.16,82500,673.39
2013/12/28 9:00,82500,82923,75717.94,80800,424.05
2013/12/29 9:00,80800,82720.72,78000,80381.23,222.43
2013/12/30 9:00,80381.23,85987,80195.85,83499,1106.2
2013/12/31 9:00,83499,84498,80000,83745,357.45
2014/1/1 9:00,83745,87102.08,79138.61,85000,5172.72
2014/1/2 9:00,85000,91247,83540.89,87547.08,1081.28
2014/1/3 9:00,87547.08,92770,87000,92116.31,1068.31
2014/1/4 9:00,92116.31,95500,87438.44,94090.87,591.19
2014/1/5 9:00,94090.87,105000,93054.01,102970.48,2405.33
2014/1/6 9:00,102970.48,114116.39,100000,104997,746.57
2014/1/7 9:00,104997,108100,91407.07,94064.87,533.57
2014/1/8 9:00,94064.87,98996,88868.96,94431.27,557.59
2014/1/9 9:00,94431.27,101974.87,90598.85,95102.09,648.91
2014/1/10 9:00,95102.09,98500,93123.69,97900,422.11
2014/1/11 9:00,97900,104786.99,96580.84,104200,277.04
2014/1/12 9:00,104200,105000,97500,99000,124.85
2014/1/13 9:00,99000,100310.07,92500,97969,212.49
2014/1/14 9:00,97969,98823.7,92707.66,93714.31,356.99
2014/1/15 9:00,93714.31,99000,93639,97300,415.51
2014/1/16 9:00,97300,97999,93500,94500,407.26
2014/1/17 9:00,94500,96400,90238.7,94500,765.29
2014/1/18 9:00,94500,94899,92000,93001,150.65
2014/1/19 9:00,93001,97500,91862.03,97406.16,537.92
2014/1/20 9:00,97406.16,100000,95299.17,97360.46,516.89
2014/1/21 9:00,97360.46,99691.57,96897.93,98800,293.34
2014/1/22 9:00,98800,100000,96000,97068,529.64
2014/1/23 9:00,97068,99460,96500,96501,183.03
2014/1/24 9:00,96501,98639,92888,94500,590.96
2014/1/25 9:00,94500,99760,94000,98000,660.64
2014/1/26 9:00,98000,106000,96074.42,100719.71,608.02
2014/1/27 9:00,100719.71,103000,95000,95000,856.82
2014/1/28 9:00,95000,99866.43,95000,96994.99,297.15
2014/1/29 9:00,96994.99,98622.8,93003.12,93081.64,604.03
2014/1/30 9:00,93081.64,97000,92436.87,96444,602.65
2014/1/31 9:00,96444,97100,92664.47,94026.41,290.82
2014/2/1 9:00,94026.41,97900,92832.53,97500,700.77
2014/2/2 9:00,97500,98000,95001,95001,501.68
2014/2/3 9:00,95001,97600,95001,95001.5,254.35
2014/2/4 9:00,95001.5,96510.73,92000,92341.88,349.63
2014/2/5 9:00,92341.88,95000,91614.4,93000,164.38
2014/2/6 9:00,93000,93000,83000,85907.22,546.26
2014/2/7 9:00,85907.22,86248.62,67980.8,71000,2326.46
2014/2/8 9:00,71000,74500,65866.69,67000,705.5
2014/2/9 9:00,67000,72314.15,65000,69541.44,1302.56
2014/2/10 9:00,69541.44,73040.83,51712.52,60000,2551.46
2014/2/11 9:00,60000,62484.73,56477.38,60575.65,467.31
2014/2/12 9:00,60575.65,60594.02,52611,55750,703.19
2014/2/13 9:00,55750,56766.23,46367.98,48343.49,1800.76
2014/2/14 9:00,48343.49,51205.63,32000,44500,2603.85
2014/2/15 9:00,44500,46414.47,32100,38361.51,2670.01
2014/2/16 9:00,38361.51,53000,22697.41,31498.2,3705.34
2014/2/17 9:00,31498.2,41824.65,27500,28500,7470.29
2014/2/18 9:00,28500,37757.11,25928,30291.34,6204.7
2014/2/19 9:00,30291.34,31500,27000,27500,3205.14
