,close,high,low,open,time,volumefrom,volumeto,timestamp
451,46582,48237,46461,48237,1453680000,294.42,13898004.34,2016-01-25 09:00:00
452,46581,47000,46350,46582,1453766400,295.76,13786885.34,2016-01-26 09:00:00
453,46720,47030,46360,46360,1453852800,247.81,11611115.87,2016-01-27 09:00:00
454,45621,46797,45256,46720,1453939200,489.68,22349747.87,2016-01-28 09:00:00
455,45515,46500,43608,45367,1454025600,786.22,35539482.03,2016-01-29 09:00:00
456,46386,46392,45515,45515,1454112000,318.33,14684725.3,2016-01-30 09:00:00
457,46026,46386,45072,46386,1454198400,203.05,9339554.66,2016-01-31 09:00:00
458,45096,45800,44895,45800,1454284800,463.4,21030113.24,2016-02-01 09:00:00
459,45368,45389,45096,45368,1454371200,326.94,14805182.5,2016-02-02 09:00:00
460,44197,45333,44197,45309,1454457600,260.92,11727055.43,2016-02-03 09:00:00
461,45691,45800,44197,44197,1454544000,349.24,15829272.87,2016-02-04 09:00:00
462,45597,46040,45376,45691,1454630400,222.54,10179158.32,2016-02-05 09:00:00
463,44211,45515,44101,45515,1454716800,653.6,29202135.06,2016-02-06 09:00:00
464,44229,44865,44162,44211,1454803200,216.18,9639760.41,2016-02-07 09:00:00
465,44027,44740,43986,44229,1454889600,249.58,11113811.06,2016-02-08 09:00:00
466,44050,44051,43346,44027,1454976000,289.94,12684740.79,2016-02-09 09:00:00
467,43766,44800,43766,43776,1455062400,400.79,17689724.47,2016-02-10 09:00:00
468,43225,44122,43081,44122,1455148800,395.22,17119750.94,2016-02-11 09:00:00
469,43239,44001,43220,43239,1455235200,447.35,19546159.55,2016-02-12 09:00:00
470,44567,44641,44000,44000,1455321600,150.47,6700143.64,2016-02-13 09:00:00
471,45463,45666,44567,44567,1455408000,538.12,24348555.3,2016-02-14 09:00:00
472,46000,46466,45563,45648,1455494400,340.45,15657450.03,2016-02-15 09:00:00
473,46512,46538,46000,46000,1455580800,281.95,13035009.29,2016-02-16 09:00:00
474,48068,48236,46512,46512,1455667200,292.25,13943093.15,2016-02-17 09:00:00
475,48038,49317,48030,48334,1455753600,542.26,26388326.87,2016-02-18 09:00:00
476,47864,48458,47864,48458,1455840000,443.27,21338058.54,2016-02-19 09:00:00
477,48214,50289,47864,48214,1455926400,492.86,24166070.55,2016-02-20 09:00:00
478,49849,50960,48950,50208,1456012800,634.94,31539944.17,2016-02-21 09:00:00
479,50367,50387,49634,49849,1456099200,765.45,38206728.66,2016-02-22 09:00:00
480,48214,50387,47900,50387,1456185600,1433.87,71174641.41,2016-02-23 09:00:00
481,47781,48214,46814,48214,1456272000,915.51,43569276.93,2016-02-24 09:00:00
482,48178,48552,47619,47781,1456358400,603.36,28999885.55,2016-02-25 09:00:00
483,47857,49544,47833,48191,1456444800,511.63,24922631.16,2016-02-26 09:00:00
484,49565,50000,49505,49505,1456531200,408.19,20330919.67,2016-02-27 09:00:00
485,49199,50048,48636,49565,1456617600,528.39,26131429.07,2016-02-28 09:00:00
486,49817,50379,49455,50010,1456704000,857.73,42881623.8,2016-02-29 09:00:00
487,49755,50277,49001,49817,1456790400,652.5,32534189.29,2016-03-01 09:00:00
488,49466,49903,48700,49755,1456876800,617.9,30644245.82,2016-03-02 09:00:00
489,48499,48782,48217,48716,1456963200,365.58,17741808.72,2016-03-03 09:00:00
490,47281,48658,47281,48499,1457049600,683.26,33077263.54,2016-03-04 09:00:00
491,46897,47281,45385,47037,1457136000,674.41,31334136.16,2016-03-05 09:00:00
492,46753,47357,45089,46241,1457222400,424.26,19525757.0,2016-03-06 09:00:00
493,47658,47658,46628,46804,1457308800,466.23,21988033.68,2016-03-07 09:00:00
494,46935,47658,46891,47658,1457395200,220.18,10416412.16,2016-03-08 09:00:00
495,47022,47437,46632,46935,1457481600,497.08,23352384.99,2016-03-09 09:00:00
496,47425,47799,46966,47022,1457568000,493.3,23447421.65,2016-03-10 09:00:00
497,48553,48594,47322,47425,1457654400,458.78,22035240.93,2016-03-11 09:00:00
498,47218,48139,46901,48117,1457740800,360.06,17126729.9,2016-03-12 09:00:00
499,47319,47600,47218,47218,1457827200,326.67,15486313.7,2016-03-13 09:00:00
500,47627,47860,47319,47319,1457913600,461.07,21966167.94,2016-03-14 09:00:00
501,47849,47935,47339,47849,1458000000,289.59,13824428.19,2016-03-15 09:00:00
502,47768,48038,47655,47725,1458086400,337.73,16152212.07,2016-03-16 09:00:00
503,47577,47941,47446,47768,1458172800,266.16,12680033.04,2016-03-17 09:00:00
504,47002,47577,46088,47577,1458259200,1578.65,73749107.28,2016-03-18 09:00:00
505,46330,46599,46138,46340,1458345600,270.19,12515331.45,2016-03-19 09:00:00
506,46542,46629,46330,46542,1458432000,60.38,2812186.79,2016-03-20 09:00:00
507,46626,46649,46096,46618,1458518400,244.82,11325243.58,2016-03-21 09:00:00
508,47010,47080,46459,46626,1458604800,275.94,12912806.36,2016-03-22 09:00:00
509,47527,47535,47010,47010,1458691200,180.04,8530893.91,2016-03-23 09:00:00
510,47567,47618,47445,47527,1458777600,186.4,8862919.8,2016-03-24 09:00:00
511,47737,47737,47525,47525,1458864000,139.96,6663779.92,2016-03-25 09:00:00
512,47814,47842,47737,47737,1458950400,23.02,1100998.77,2016-03-26 09:00:00
513,49053,49133,47739,47814,1459036800,222.15,10741905.81,2016-03-27 09:00:00
514,48848,49165,48816,49053,1459123200,430.92,21135024.17,2016-03-28 09:00:00
515,47961,49048,47916,48949,1459209600,389.81,18868718.24,2016-03-29 09:00:00
516,47411,47961,47153,47961,1459296000,317.0,15026583.42,2016-03-30 09:00:00
517,47378,47842,47231,47411,1459382400,279.61,13255313.67,2016-03-31 09:00:00
518,47409,47570,47250,47378,1459468800,537.01,25477596.92,2016-04-01 09:00:00
519,47843,48150,47409,47409,1459555200,98.08,4697927.62,2016-04-02 09:00:00
520,47838,47843,47694,47838,1459641600,194.82,9300769.19,2016-04-03 09:00:00
521,47420,47702,47393,47702,1459728000,615.59,29235238.45,2016-04-04 09:00:00
522,47613,47625,47027,47420,1459814400,358.88,17009504.12,2016-04-05 09:00:00
523,47173,47613,47038,47613,1459900800,477.11,22518899.0,2016-04-06 09:00:00
524,46784,47173,46600,47173,1459987200,633.48,29606188.81,2016-04-07 09:00:00
525,46476,47000,46309,46476,1460073600,734.3,34314690.48,2016-04-08 09:00:00
526,45944,46323,45898,46323,1460160000,358.68,16541266.0,2016-04-09 09:00:00
527,46293,46338,45944,45944,1460246400,223.0,10314989.87,2016-04-10 09:00:00
528,46168,46835,46152,46328,1460332800,608.13,28124126.17,2016-04-11 09:00:00
529,46499,46808,46151,46168,1460419200,338.86,15766128.94,2016-04-12 09:00:00
530,46489,46615,46408,46499,1460505600,287.3,13376663.8,2016-04-13 09:00:00
531,46547,46597,46433,46489,1460592000,407.47,18955053.29,2016-04-14 09:00:00
532,47070,47167,46560,46560,1460678400,411.47,19286136.25,2016-04-15 09:00:00
533,47061,47225,47061,47070,1460764800,208.82,9845472.99,2016-04-16 09:00:00
534,46543,47061,46499,47061,1460851200,207.03,9651579.25,2016-04-17 09:00:00
535,46608,46774,46543,46626,1460937600,235.68,10996282.27,2016-04-18 09:00:00
536,47026,47050,46608,46608,1461024000,150.42,7056619.3,2016-04-19 09:00:00
537,48379,48458,47026,47026,1461110400,361.29,17282161.67,2016-04-20 09:00:00
538,48579,49380,48379,48379,1461196800,638.63,31238030.07,2016-04-21 09:00:00
539,49760,49770,49022,49163,1461283200,484.36,23907752.25,2016-04-22 09:00:00
540,50079,50079,49734,49760,1461369600,249.35,12423623.13,2016-04-23 09:00:00
541,50798,52153,50079,50079,1461456000,1090.96,56180174.59,2016-04-24 09:00:00
542,51614,51828,50794,51499,1461542400,666.42,34182130.73,2016-04-25 09:00:00
543,51942,52200,51300,51614,1461628800,2395.75,124278511.91,2016-04-26 09:00:00
544,50885,52065,49900,51877,1461715200,4981.17,254804600.57,2016-04-27 09:00:00
545,48960,50071,48231,50071,1461801600,4234.04,207776101.4,2016-04-28 09:00:00
546,49011,49341,48501,49330,1461888000,1655.95,80854547.71,2016-04-29 09:00:00
547,48150,49090,47692,49077,1461974400,1691.01,82070445.24,2016-04-30 09:00:00
548,48277,48411,47700,47700,1462060800,1204.09,57950221.43,2016-05-01 09:00:00
549,47663,48481,46856,48271,1462147200,2100.58,100046077.44,2016-05-02 09:00:00
550,48493,48499,47184,47639,1462233600,764.45,36440350.83,2016-05-03 09:00:00
551,48080,48499,47865,48499,1462320000,921.24,44424526.4,2016-05-04 09:00:00
552,48100,48406,48063,48080,1462406400,788.03,37988300.94,2016-05-05 09:00:00
553,48619,49537,48155,48248,1462492800,985.76,47923914.33,2016-05-06 09:00:00
554,49360,49489,49040,49489,1462579200,1362.8,67183280.92,2016-05-07 09:00:00
555,49204,49255,48883,49255,1462665600,605.26,29700768.62,2016-05-08 09:00:00
556,49772,50141,49112,49204,1462752000,1234.16,61280805.75,2016-05-09 09:00:00
557,49468,50140,48990,49772,1462838400,1653.48,81927302.38,2016-05-10 09:00:00
558,49095,49464,48942,49067,1462924800,1210.45,59669528.23,2016-05-11 09:00:00
559,49601,49741,48780,49095,1463011200,1360.18,66927409.06,2016-05-12 09:00:00
560,49629,49889,49350,49601,1463097600,1260.78,62639593.58,2016-05-13 09:00:00
561,49631,49789,49466,49629,1463184000,632.84,31413341.19,2016-05-14 09:00:00
562,49784,49899,49534,49631,1463270400,805.96,40046958.52,2016-05-15 09:00:00
563,49550,49897,49180,49784,1463356800,1319.72,65520177.42,2016-05-16 09:00:00
564,49362,49550,49362,49550,1463443200,1235.59,61122354.03,2016-05-17 09:00:00
565,49633,49837,49286,49362,1463529600,1254.56,62129044.31,2016-05-18 09:00:00
566,48596,49807,48596,49633,1463616000,2345.88,115678311.36,2016-05-19 09:00:00
567,48681,48968,48053,48596,1463702400,1919.48,93457714.13,2016-05-20 09:00:00
568,48753,48798,48558,48681,1463788800,614.02,29893627.63,2016-05-21 09:00:00
569,48408,48761,48223,48753,1463875200,1142.41,55369131.65,2016-05-22 09:00:00
570,48594,48684,48156,48408,1463961600,1503.13,72806938.2,2016-05-23 09:00:00
571,49108,49344,48594,48781,1464048000,1095.7,53610121.95,2016-05-24 09:00:00
572,49465,49701,49028,49108,1464134400,2851.72,140822235.83,2016-05-25 09:00:00
573,49887,50054,49158,49465,1464220800,2143.57,106473540.56,2016-05-26 09:00:00
574,52333,52832,49887,51644,1464307200,8109.18,421259728.48,2016-05-27 09:00:00
575,59191,60088,52100,52274,1464393600,16374.49,914779444.31,2016-05-28 09:00:00
576,58267,62300,57339,59191,1464480000,13286.76,786778441.03,2016-05-29 09:00:00
577,60170,61182,58517,58790,1464566400,9990.58,598966210.15,2016-05-30 09:00:00
578,59634,60990,58001,60435,1464652800,10191.35,609246694.37,2016-05-31 09:00:00
579,59598,59899,58500,59634,1464739200,4940.99,292548343.15,2016-06-01 09:00:00
580,58879,59862,58650,58879,1464825600,3537.07,209041792.63,2016-06-02 09:00:00
581,61144,61628,59000,61478,1464912000,6186.87,375619901.6,2016-06-03 09:00:00
582,61303,63146,60345,61144,1464998400,7249.4,447838650.4,2016-06-04 09:00:00
583,61090,62484,61001,61900,1465084800,3951.84,244116698.09,2016-06-05 09:00:00
584,63039,63090,61578,62850,1465171200,5683.2,355557633.46,2016-06-06 09:00:00
585,62324,63700,61335,63039,1465257600,5964.72,373356434.68,2016-06-07 09:00:00
586,62520,62630,61512,62520,1465344000,3922.34,243803313.78,2016-06-08 09:00:00
587,61934,62782,61500,62009,1465430400,3441.44,213717301.65,2016-06-09 09:00:00
588,62204,62497,61717,61934,1465516800,2439.98,151319277.11,2016-06-10 09:00:00
589,62765,63600,62190,62780,1465603200,3397.18,213334006.84,2016-06-11 09:00:00
590,72430,74862,61699,67545,1465689600,20375.36,1395714660.82,2016-06-12 09:00:00
591,74713,76982,71670,72430,1465776000,11724.62,873696964.13,2016-06-13 09:00:00
592,74066,75840,71756,73094,1465862400,6861.89,508077004.89,2016-06-14 09:00:00
593,73405,74683,72356,74355,1465948800,5182.9,381958522.65,2016-06-15 09:00:00
594,78539,82500,74248,74461,1466035200,15125.57,1182978022.12,2016-06-16 09:00:00
595,79087,83000,77794,79411,1466121600,9927.28,798529425.11,2016-06-17 09:00:00
596,79655,82000,77990,80068,1466208000,5552.26,443782917.74,2016-06-18 09:00:00
597,80282,81000,78536,79655,1466294400,3958.89,316127640.92,2016-06-19 09:00:00
598,78220,80888,77605,79102,1466380800,6459.33,513611792.16,2016-06-20 09:00:00
599,69909,78355,46000,72000,1466467200,18153.02,1280003357.38,2016-06-21 09:00:00
600,66058,71846,62424,66058,1466553600,18307.21,1241334402.91,2016-06-22 09:00:00
601,64948,68164,58200,62030,1466640000,18554.24,1155956567.69,2016-06-23 09:00:00
602,68473,70787,66124,67841,1466726400,13556.22,925286507.19,2016-06-24 09:00:00
603,70042,72136,66179,70042,1466812800,9578.53,666576415.5,2016-06-25 09:00:00
604,64904,68831,62584,67041,1466899200,7128.27,467671192.22,2016-06-26 09:00:00
605,66104,66598,63601,65180,1466985600,5604.96,365245178.81,2016-06-27 09:00:00
606,66302,67620,65516,66302,1467072000,3466.95,231404864.01,2016-06-28 09:00:00
607,66288,66999,64269,65074,1467158400,3570.97,234882412.82,2016-06-29 09:00:00
608,69958,70350,66000,67455,1467244800,4604.37,314017908.91,2016-06-30 09:00:00
609,70435,71777,69564,70435,1467331200,3772.57,266520944.48,2016-07-01 09:00:00
610,72635,73374,70428,70714,1467417600,3517.3,253066216.6,2016-07-02 09:00:00
611,68906,73543,66801,72829,1467504000,5504.37,387093494.49,2016-07-03 09:00:00
612,70871,70872,66850,69747,1467590400,4349.64,302650041.0,2016-07-04 09:00:00
613,68808,71367,67986,70715,1467676800,3132.71,217900018.92,2016-07-05 09:00:00
614,68874,69792,68000,69187,1467763200,2854.45,196528614.19,2016-07-06 09:00:00
615,64835,69363,61274,65325,1467849600,7766.05,504256039.82,2016-07-07 09:00:00
616,66507,67430,63997,65899,1467936000,5523.44,361406971.61,2016-07-08 09:00:00
617,65977,67615,62646,66300,1468022400,7195.03,471031065.6,2016-07-09 09:00:00
618,65487,65978,64391,65049,1468108800,2474.15,161314119.46,2016-07-10 09:00:00
619,66251,66693,65330,66251,1468195200,2378.43,157127776.36,2016-07-11 09:00:00
620,70409,70677,66145,66544,1468281600,3679.3,251678684.3,2016-07-12 09:00:00
621,68815,70409,68500,69726,1468368000,3764.98,260481484.52,2016-07-13 09:00:00
622,69373,69906,67500,69734,1468454400,3394.48,234046512.6,2016-07-14 09:00:00
623,69841,70748,67665,70202,1468540800,2611.35,182589864.94,2016-07-15 09:00:00
624,69779,70235,69137,69540,1468627200,982.94,68613635.02,2016-07-16 09:00:00
625,71512,71900,69779,70332,1468713600,2457.18,174530327.23,2016-07-17 09:00:00
626,71618,73712,70754,71747,1468800000,2881.98,207085936.05,2016-07-18 09:00:00
627,71544,71704,70823,71416,1468886400,1343.74,95763618.09,2016-07-19 09:00:00
628,71320,71809,70800,71409,1468972800,1930.74,137624667.98,2016-07-20 09:00:00
629,70556,71400,70228,70990,1469059200,1478.12,104662015.91,2016-07-21 09:00:00
630,68994,70800,68600,70547,1469145600,2706.43,189381489.46,2016-07-22 09:00:00
631,69381,69754,68818,69405,1469232000,1213.48,84160409.78,2016-07-23 09:00:00
632,70212,70457,69134,69362,1469318400,1526.85,106483867.17,2016-07-24 09:00:00
633,69541,70503,69257,69522,1469404800,1041.16,72744695.27,2016-07-25 09:00:00
634,68983,69541,67904,68908,1469491200,2034.79,139432760.92,2016-07-26 09:00:00
635,68967,69704,68440,68700,1469577600,1695.71,116962439.84,2016-07-27 09:00:00
636,68701,69200,68508,69151,1469664000,1311.38,90450801.8,2016-07-28 09:00:00
637,67881,68898,67762,68450,1469750400,1206.96,82435264.17,2016-07-29 09:00:00
638,67274,67856,67112,67531,1469836800,875.18,59034565.15,2016-07-30 09:00:00
639,64101,67400,64101,64874,1469923200,2924.05,190592627.87,2016-07-31 09:00:00
640,62470,64500,62343,64101,1470009600,3097.1,197381819.62,2016-08-01 09:00:00
641,51498,63301,46464,62470,1470096000,12710.95,742156691.0,2016-08-02 09:00:00
642,57420,58175,51290,54849,1470182400,11273.05,629222701.09,2016-08-03 09:00:00
643,57791,59828,57519,59062,1470268800,4292.19,251282266.64,2016-08-04 09:00:00
644,58788,59196,57953,58243,1470355200,2300.06,134718253.17,2016-08-05 09:00:00
645,60315,60577,58000,58550,1470441600,1962.87,116139142.17,2016-08-06 09:00:00
646,60885,61920,60133,60601,1470528000,1704.52,103748540.73,2016-08-07 09:00:00
647,61064,61375,60334,60904,1470614400,1340.22,81668988.59,2016-08-08 09:00:00
648,60793,61499,60201,60793,1470700800,4072.71,248444223.89,2016-08-09 09:00:00
649,60963,61839,60304,60963,1470787200,3727.5,227282716.81,2016-08-10 09:00:00
650,60351,61052,60180,60882,1470873600,1045.51,63340054.51,2016-08-11 09:00:00
651,60156,60679,60002,60481,1470960000,1229.75,74223196.04,2016-08-12 09:00:00
652,59889,60328,59735,60184,1471046400,707.74,42454437.25,2016-08-13 09:00:00
653,58608,59924,58153,59889,1471132800,2548.03,150095832.34,2016-08-14 09:00:00
654,58246,58930,57229,58246,1471219200,1877.16,109287807.6,2016-08-15 09:00:00
655,58617,58664,57110,57598,1471305600,2881.92,167203315.77,2016-08-16 09:00:00
656,58000,58900,57724,58070,1471392000,2317.38,135049754.52,2016-08-17 09:00:00
657,57907,58700,57749,58006,1471478400,2496.09,145323479.09,2016-08-18 09:00:00
658,58287,59059,57800,58175,1471564800,2467.12,144151712.92,2016-08-19 09:00:00
659,58650,58850,58170,58333,1471651200,962.69,56259952.0,2016-08-20 09:00:00
660,58465,58701,58350,58505,1471737600,653.23,38205943.56,2016-08-21 09:00:00
661,59300,59558,58426,59275,1471824000,1988.25,117062035.93,2016-08-22 09:00:00
662,58762,59460,58333,59300,1471910400,1829.17,108083675.25,2016-08-23 09:00:00
663,58201,58800,58201,58574,1471996800,1741.79,102012715.5,2016-08-24 09:00:00
664,58102,58288,57757,57974,1472083200,1210.16,70218804.06,2016-08-25 09:00:00
665,58725,58742,58016,58024,1472169600,1527.29,89200948.03,2016-08-26 09:00:00
666,58101,58785,57801,58455,1472256000,565.83,32945479.5,2016-08-27 09:00:00
667,58301,58495,58101,58494,1472342400,355.61,20728847.02,2016-08-28 09:00:00
668,58564,58783,58300,58301,1472428800,1283.16,75200804.23,2016-08-29 09:00:00
669,59579,59667,58512,59138,1472515200,1638.7,96721677.46,2016-08-30 09:00:00
670,59316,59678,59000,59173,1472601600,1238.35,73460948.79,2016-08-31 09:00:00
671,59236,59548,59076,59316,1472688000,1231.62,73086994.27,2016-09-01 09:00:00
672,59542,59556,59071,59423,1472774400,1158.31,68735801.96,2016-09-02 09:00:00
673,62165,62762,59429,59558,1472860800,1905.53,116649807.66,2016-09-03 09:00:00
674,62980,63100,62091,62164,1472947200,1612.28,100927744.98,2016-09-04 09:00:00
675,62887,63139,62511,62915,1473033600,1832.08,115085347.65,2016-09-05 09:00:00
676,62357,63307,62300,62930,1473120000,2380.16,149571206.76,2016-09-06 09:00:00
677,62719,62786,62127,62437,1473206400,1605.73,100219200.57,2016-09-07 09:00:00
678,63798,63816,62663,62764,1473292800,1126.82,71366199.95,2016-09-08 09:00:00
679,64180,64287,63700,63808,1473379200,1314.93,84066898.04,2016-09-09 09:00:00
680,64420,64499,64190,64285,1473465600,522.12,33592743.49,2016-09-10 09:00:00
681,62402,64745,61101,64312,1473552000,1305.62,82728730.31,2016-09-11 09:00:00
682,62272,62761,61941,62445,1473638400,1643.58,102522592.15,2016-09-12 09:00:00
683,62501,62808,62100,62272,1473724800,1004.76,62607603.42,2016-09-13 09:00:00
684,62750,62947,62501,62841,1473811200,711.52,44671085.53,2016-09-14 09:00:00
685,62523,62836,62368,62682,1473897600,974.61,61074030.0,2016-09-15 09:00:00
686,62651,62751,62493,62523,1473984000,781.28,48918803.36,2016-09-16 09:00:00
687,62383,62661,62300,62557,1474070400,375.44,23483618.34,2016-09-17 09:00:00
688,62750,62800,62367,62634,1474156800,314.46,19679047.39,2016-09-18 09:00:00
689,62047,62910,61900,62700,1474243200,806.18,50305593.94,2016-09-19 09:00:00
690,62009,62336,62000,62253,1474329600,1232.77,76609921.78,2016-09-20 09:00:00
691,60450,62009,60109,61019,1474416000,2144.16,130548476.1,2016-09-21 09:00:00
692,60315,60558,60137,60354,1474502400,624.27,37662018.66,2016-09-22 09:00:00
693,61282,61469,60228,60781,1474588800,1003.79,60971393.31,2016-09-23 09:00:00
694,60931,61484,60931,61397,1474675200,995.64,60907370.22,2016-09-24 09:00:00
695,60831,61290,60650,60900,1474761600,879.22,53555902.02,2016-09-25 09:00:00
696,61309,61430,60690,61065,1474848000,1701.91,103851807.2,2016-09-26 09:00:00
697,61049,61599,61000,61054,1474934400,1647.61,100893303.4,2016-09-27 09:00:00
698,61155,61263,60945,61230,1475020800,1023.44,62559890.58,2016-09-28 09:00:00
699,61336,61563,61100,61317,1475107200,1357.16,83255034.03,2016-09-29 09:00:00
700,61670,61987,61158,61218,1475193600,1210.35,74262094.56,2016-09-30 09:00:00
701,62248,62453,61894,62174,1475280000,530.92,33014535.71,2016-10-01 09:00:00
702,61900,62249,61652,61724,1475366400,465.68,28873377.99,2016-10-02 09:00:00
703,62313,62372,61900,62213,1475452800,970.09,60321014.78,2016-10-03 09:00:00
704,62765,62800,62201,62375,1475539200,752.69,47021901.93,2016-10-04 09:00:00
705,63460,63510,62754,63000,1475625600,1112.63,70083859.46,2016-10-05 09:00:00
706,63691,63909,63310,63463,1475712000,848.46,53964336.76,2016-10-06 09:00:00
707,63926,64305,63441,63691,1475798400,1822.87,116585599.76,2016-10-07 09:00:00
708,63882,64175,63713,63882,1475884800,534.02,34150746.94,2016-10-08 09:00:00
709,63389,63992,63184,63509,1475971200,746.77,47403745.5,2016-10-09 09:00:00
710,63802,63909,63347,63447,1476057600,780.22,49626259.06,2016-10-10 09:00:00
711,66354,67234,63791,65759,1476144000,2958.7,193839302.79,2016-10-11 09:00:00
712,66473,66861,66070,66227,1476230400,2128.5,141265247.92,2016-10-12 09:00:00
713,66200,66692,66013,66528,1476316800,1372.6,91239798.57,2016-10-13 09:00:00
714,66765,67000,66200,66765,1476403200,1280.31,85367548.46,2016-10-14 09:00:00
715,66579,67198,66359,67063,1476489600,736.11,49267732.66,2016-10-15 09:00:00
716,67050,67197,66677,66938,1476576000,564.31,37776847.05,2016-10-16 09:00:00
717,66982,67227,66854,67089,1476662400,1352.5,90698140.1,2016-10-17 09:00:00
718,66824,67249,66566,67059,1476748800,1337.71,89634590.43,2016-10-18 09:00:00
719,65797,67000,65342,66966,1476835200,1528.39,101357356.95,2016-10-19 09:00:00
720,65655,66137,65450,65793,1476921600,1588.03,104499661.79,2016-10-20 09:00:00
721,66278,66389,65782,66129,1477008000,1349.43,89336210.67,2016-10-21 09:00:00
722,68861,69000,66365,66372,1477094400,1466.63,99674820.26,2016-10-22 09:00:00
723,68311,69671,68100,68613,1477180800,1154.53,79326096.26,2016-10-23 09:00:00
724,68924,69009,68108,68240,1477267200,1973.75,135450359.82,2016-10-24 09:00:00
725,69001,70307,68937,69060,1477353600,2532.29,175710952.96,2016-10-25 09:00:00
726,71423,71725,69001,69756,1477440000,2743.92,192272471.21,2016-10-26 09:00:00
727,73021,74878,71569,72574,1477526400,2660.03,193153903.07,2016-10-27 09:00:00
728,73388,73744,73021,73264,1477612800,2278.24,167118407.7,2016-10-28 09:00:00
729,77060,77648,73354,77060,1477699200,2781.2,210160194.2,2016-10-29 09:00:00
730,74149,77353,73479,75223,1477785600,2922.57,219855605.08,2016-10-30 09:00:00
731,75148,75776,72718,74271,1477872000,3007.05,223623867.93,2016-10-31 09:00:00
732,76949,78023,74780,77334,1477958400,3318.11,254273326.02,2016-11-01 09:00:00
733,77253,77367,75787,76681,1478044800,2724.95,208381374.31,2016-11-02 09:00:00
734,71338,78368,69323,77968,1478131200,5114.64,378041430.51,2016-11-03 09:00:00
735,72815,74020,70935,72815,1478217600,3998.44,291298003.49,2016-11-04 09:00:00
736,73193,73572,72411,73066,1478304000,887.38,64904178.87,2016-11-05 09:00:00
737,74621,74621,72172,73481,1478390400,1974.66,145530081.99,2016-11-06 09:00:00
738,74340,74832,73376,74290,1478476800,2896.92,214592428.9,2016-11-07 09:00:00
739,75350,75463,74039,74325,1478563200,2024.51,150997307.87,2016-11-08 09:00:00
740,77235,77254,73805,74926,1478649600,4928.25,373507099.45,2016-11-09 09:00:00
741,76705,77254,76054,76766,1478736000,2097.19,160813385.09,2016-11-10 09:00:00
742,76991,77103,76620,76845,1478822400,1762.34,135562377.04,2016-11-11 09:00:00
743,76150,77125,75868,76991,1478908800,1407.6,107708494.0,2016-11-12 09:00:00
744,75670,76207,73511,75670,1478995200,2177.28,163173926.38,2016-11-13 09:00:00
745,76974,77000,75500,76152,1479081600,2610.26,199438928.96,2016-11-14 09:00:00
746,77533,77993,76650,76650,1479168000,2402.45,185408203.22,2016-11-15 09:00:00
747,80282,81589,77300,80282,1479254400,5269.47,420191480.59,2016-11-16 09:00:00
748,82081,83067,81012,82313,1479340800,4396.04,361776201.82,2016-11-17 09:00:00
749,83120,83300,81768,82081,1479427200,2335.5,192760042.69,2016-11-18 09:00:00
750,84206,84804,83043,83925,1479513600,2366.76,198680211.18,2016-11-19 09:00:00
751,81180,84700,78889,84307,1479600000,4717.4,385892241.45,2016-11-20 09:00:00
752,82851,82999,81732,81916,1479686400,2926.58,240710501.93,2016-11-21 09:00:00
753,84894,84934,82600,83000,1479772800,2694.04,224911092.31,2016-11-22 09:00:00
754,84382,84742,82887,84317,1479859200,2556.59,214466051.96,2016-11-23 09:00:00
755,84778,85089,83700,84426,1479945600,4538.8,383334184.38,2016-11-24 09:00:00
756,85055,85200,84150,85048,1480032000,2835.7,240697046.04,2016-11-25 09:00:00
757,85060,85582,84102,85260,1480118400,2304.73,195652255.05,2016-11-26 09:00:00
758,84631,85100,84501,85060,1480204800,1368.64,116127124.72,2016-11-27 09:00:00
759,84559,85050,84376,84598,1480291200,2971.97,251617674.33,2016-11-28 09:00:00
760,85001,85389,84542,84766,1480377600,3090.76,262641880.87,2016-11-29 09:00:00
761,87536,87600,85000,85001,1480464000,6991.1,603892608.37,2016-11-30 09:00:00
762,89056,89367,87485,88450,1480550400,5412.28,478104267.01,2016-12-01 09:00:00
763,92330,94293,88900,91122,1480636800,8620.5,794658865.16,2016-12-02 09:00:00
764,91256,93083,91036,92330,1480723200,4463.14,410190791.37,2016-12-03 09:00:00
765,91172,91792,90885,91309,1480809600,1893.22,173013300.56,2016-12-04 09:00:00
766,91712,92631,91000,92087,1480896000,4995.21,457967810.63,2016-12-05 09:00:00
767,91850,93500,91346,91712,1480982400,4660.85,430737296.56,2016-12-06 09:00:00
768,90400,92949,89212,90514,1481068800,5517.18,499759599.51,2016-12-07 09:00:00
769,89926,90862,89145,89956,1481155200,4679.1,421415815.63,2016-12-08 09:00:00
770,90376,92500,89674,89926,1481241600,3449.09,311131781.61,2016-12-09 09:00:00
771,90530,90965,90276,90438,1481328000,1199.84,108664349.35,2016-12-10 09:00:00
772,90325,90649,89891,90404,1481414400,1178.04,106410601.94,2016-12-11 09:00:00
773,91491,91890,90288,90325,1481500800,3559.37,324687949.26,2016-12-12 09:00:00
774,91826,92202,91206,91801,1481587200,3640.16,334056163.88,2016-12-13 09:00:00
775,91708,92500,90607,90683,1481673600,4047.91,370688551.39,2016-12-14 09:00:00
776,92750,92900,91510,91708,1481760000,2967.2,273908858.32,2016-12-15 09:00:00
777,93523,93951,92619,93723,1481846400,3213.59,300317360.09,2016-12-16 09:00:00
