160.801420  70.707684
164.872127  74.707716
169.045885  78.822675
173.325302  83.053476
177.713053  87.401282
182.211880  91.867497
186.824596  96.453761
191.554083  101.161934
196.403298  105.994092
201.375271  110.952514
206.473110  116.039668
211.700002  121.258203
217.059213  126.610937
222.554093  132.100848
228.188077  137.731064
233.964685  143.504858
239.887529  149.425637
245.960311  155.496943
252.186826  161.722440
258.570966  168.105917
265.116721  174.651285
271.828183  181.362572
278.709546  188.243923
285.765112  195.299602
292.999290  202.533990
300.416602  209.951588
308.021685  217.557013
315.819291  225.355009
323.814294  233.350440
332.011692  241.548295
340.416608  249.953695
349.034296  258.571888
357.870141  267.408259
366.929667  276.468330
376.218535  285.757760
385.742553  295.282357
395.507672  305.048071
405.519997  315.061007
415.785784  325.327422
426.311452  335.853734
437.103577  346.646520
448.168907  357.712528
459.514357  369.058673
471.147018  380.692047
483.074162  392.619922
495.303242  404.849752
507.841904  417.389182
520.697983  430.246049
533.879515  443.428390
547.394739  456.944442
561.252103  470.802656
575.460268  485.011692
590.028114  499.580431
604.964746  514.517979
620.279502  529.833674
635.981952  545.537087
652.081912  561.638033
668.589444  578.146578
685.514867  595.073038
702.868758  612.427993
720.661965  630.222291
738.905610  648.467054
757.611094  667.173686
776.790111  686.353878
796.454646  706.019619
816.616991  726.183200
837.289749  746.857225
858.485840  768.054615
880.218512  789.788620
902.501350  812.072824
925.348280  834.921155
948.773584  858.347895
972.791901  882.367685
997.418245  906.995539
1022.668009  932.246850
1048.556972  958.137401
1075.101319  984.683375
1102.317638  1011.901363
1130.222942  1039.808377
1158.834672  1068.421861
1188.170711  1097.759699
1218.249396  1127.840228
1249.089526  1158.682249
1280.710378  1190.305040
1313.131716  1222.728365
1346.373804  1255.972491
1380.457419  1290.058195
1415.403865  1325.006784
1451.234984  1360.840100
1487.973172  1397.580541
1525.641393  1435.251071
1564.263188  1473.875234
1603.862700  1513.477173
1644.464677  1554.081640
1686.094499  1595.714014
1728.778184  1638.400316
1772.542412  1682.167227
1817.414537  1727.042103
1863.422605  1773.052992
1910.595373  1820.228652
1958.962325  1868.598569
2008.553692  1918.192977
2059.400471  1969.042873
2111.534442  2021.180040
2164.988191  2074.637066
2219.795128  2129.447364
2275.989509  2185.645190
2333.606458  2243.265672
2392.681987  2302.344822
2453.253020  2362.919569
2515.357416  2425.027774
2579.033992  2488.708255
2644.322548  2554.000816
2711.263892  2620.946267
2779.899864  2689.586452
2850.273364  2759.964273
2922.428378  2832.123721
2996.410005  2906.109898
3072.264485  2981.969051
3150.039231  3059.748598
3229.782854  3139.497157
3311.545196  3221.264580
3395.377362  3305.101985
3481.331749  3391.061784
3569.462082  3479.197722
3659.823444  3569.564912
3752.472316  3662.219870
3847.466605  3757.220552
3944.865686  3854.626400
4044.730436  3954.498377
4147.123274  4056.899016
4252.108200  4161.892470
4359.750832  4269.544556
4470.118449  4379.922815
4583.280037  4493.096566
4699.306323  4609.136977
4818.269829  4728.117126
4940.244911  4850.112078
5065.307806  4975.198971
5193.536683  5103.457099
5325.011691  5234.968015
5459.815003  5369.815627
5598.030878  5508.086321
5739.745705  5649.869075
5885.048059  5795.255587
6034.028760  5944.340414
6186.780925  6097.221105
6343.400030  6253.998347
6503.983966  6414.776100
6668.633104  6579.661739
6837.450355  6748.766173
7010.541235  6922.203963
7188.013931  7100.093413
7369.979370  7282.556637
7556.551286  7469.719592
7747.846293  7661.712078
7943.983955  7858.667690
8145.086866  8060.723722
8351.280722  8268.021023
8562.694400  8480.703799
8779.460041  8698.919361
9001.713130  8922.817829
9229.592583  9152.551797
9463.240831  9388.275953
9702.803914  9630.146698
9948.431564  9878.321748
10200.277308  10132.959752
10458.498558  10394.219948
10723.256709  10662.261862
10994.717245  10937.245092
11273.049837  11219.329174
11558.428453  11508.673564
11851.031462  11805.437737
12151.041752  12109.781425
12458.646838  12421.864984
12774.038985  12741.849899
13097.415321  13069.899418
13428.977968  13406.179300
13768.934164  13750.858654
14117.496392  14104.110856
14474.882515  14466.114513
14841.315910  14837.054438
